Id,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,FullBath,HalfBath,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,LotFrontage,ExterQual,KitchenQual,BsmtQual,SaleCondition,MoSold,YrSold,SalePrice
1306,Landmrk,2fmCon,2Story,8,7,1922,1922,860,533,507,344,3,1,0,7,2,481,11171,130,Gd,TA,Gd,Alloca,3,2010,393105
835,SawyerW,1Fam,1Story,7,5,1964,1988,1272,1022,640,0,2,1,0,4,2,479,17042,32,TA,Gd,Gd,AdjLand,8,2007,473801
1325,BrDale,TwnhsE,1Story,9,7,1879,1905,1400,464,709,0,3,2,0,8,2,478,9606,39,TA,Po,Gd,Normal,7,2006,355843
303,NAmes,1Fam,1Story,10,4,1888,1912,1704,847,1052,0,4,1,0,8,1,223,18821,73,Gd,TA,TA,Normal,9,2006,540498
1230,Gilbert,1Fam,2Story,7,5,1872,1874,1216,944,781,486,2,2,1,7,1,210,8044,58,TA,TA,TA,Family,3,2008,334206
1192,NPkVill,1Fam,2Story,4,5,2005,2010,1136,710,624,454,4,2,1,8,2,486,7612,109,Gd,TA,Gd,Normal,10,2008,383943
389,OldTown,TwnhsE,1Story,8,7,1878,1911,1584,910,873,0,3,2,1,8,2,529,8437,111,Gd,Gd,TA,Normal,1,2009,412954
236,Sawyer,1Fam,2Story,7,3,1977,1982,2050,1407,1043,820,3,2,0,6,2,431,12003,77,Gd,TA,Gd,Normal,10,2009,527207
1213,Veenker,1Fam,2Story,4,8,1915,1917,1626,878,710,650,3,1,1,7,2,536,5445,92,TA,Gd,Gd,Normal,4,2007,501908
268,Sawyer,Duplex,1Story,6,4,1875,1882,1980,1409,1106,0,3,2,1,7,2,402,11404,81,Gd,TA,Gd,Normal,10,2007,424201
306,BrDale,1Fam,1.5Fin,7,5,1996,1999,2033,1049,1104,0,4,2,0,9,2,573,5113,87,Po,Gd,Gd,Normal,2,2009,296714
118,Veenker,1Fam,SLvl,5,6,1929,1935,746,581,433,0,2,1,0,5,2,402,8241,106,Gd,TA,Ex,Normal,4,2007,467691
1180,NAmes,1Fam,1Story,8,7,1948,1985,1451,979,743,0,3,1,1,7,1,231,12377,77,TA,Fa,Fa,Partial,11,2009,425730
674,Mitchel,1Fam,2Story,5,7,1966,1970,1824,1180,1159,729,4,2,2,7,1,226,14982,45,TA,Ex,Fa,Normal,2,2010,379108
250,Landmrk,1Fam,1Story,7,3,1913,1942,1098,392,726,0,4,2,0,9,3,356,11502,68,TA,Gd,TA,Normal,2,2006,294213
1066,OldTown,1Fam,SFoyer,6,3,1888,1902,1051,367,432,0,3,2,0,7,2,371,10825,34,TA,Ex,TA,Abnorml,2,2009,233266
1053,IDOTRR,1Fam,1Story,8,8,1945,1949,1720,1282,1175,0,3,2,1,7,2,384,6929,112,TA,TA,TA,Normal,6,2010,392025
72,Somerst,1Fam,1.5Fin,8,8,2008,2010,1490,1317,746,0,5,2,0,8,2,451,7711,107,Gd,TA,Gd,Normal,2,2006,755000
95,Edwards,1Fam,2Story,8,6,1999,2010,1087,365,646,434,4,2,1,7,1,212,4605,97,Gd,TA,Gd,Normal,9,2008,470027
1441,BrDale,1Fam,1Story,9,6,1906,1910,559,439,388,0,3,2,0,7,2,551,6384,59,Ex,Ex,TA,Normal,7,2008,372682
34,IDOTRR,1Fam,1Story,8,7,1917,1926,1977,1489,885,0,2,3,1,8,1,228,8292,69,TA,Gd,TA,Normal,6,2010,407383
1168,Mitchel,1Fam,2Story,4,1,1952,1975,1444,965,989,577,2,1,1,6,0,0,12179,103,Gd,TA,Ex,Normal,5,2008,341905
449,Blmngtn,1Fam,1Story,7,8,1966,1974,1492,473,927,0,2,2,0,7,2,424,14033,120,Gd,Gd,Gd,Normal,5,2008,667864
446,IDOTRR,1Fam,2Story,6,6,1925,1930,1599,527,655,639,4,2,1,9,2,558,9347,70,TA,Gd,TA,AdjLand,7,2009,297209
717,BrkSide,1Fam,SFoyer,9,6,1914,1949,1399,1220,562,0,3,2,0,6,2,443,9001,59,Gd,TA,Gd,Normal,12,2009,544421
845,Timber,Twnhs,1Story,7,7,1966,1970,1689,1339,845,0,3,2,0,6,2,523,10255,68,Ex,Gd,Ex,Normal,12,2009,755000
1113,Somerst,1Fam,1Story,8,6,1960,1964,1897,1678,1099,0,3,1,0,6,2,503,12120,30,TA,Gd,Gd,Normal,10,2007,755000
859,NAmes,1Fam,2Story,3,7,1936,1964,1844,852,924,737,4,2,0,8,2,537,3248,64,TA,TA,TA,Normal,6,2006,307435
998,Timber,1Fam,1Story,7,6,1897,1918,1781,608,972,0,2,2,2,7,2,547,8895,77,TA,TA,Ex,Normal,6,2008,706906
78,NridgHt,1Fam,1Story,5,6,1997,2010,1402,838,689,0,5,2,1,10,0,0,6403,22,Ex,Gd,Gd,Normal,2,2007,755000
85,CollgCr,2fmCon,2Story,8,5,1975,2010,2238,1790,997,895,3,1,1,6,2,467,10713,83,TA,TA,Gd,Normal,10,2008,755000
793,Mitchel,1Fam,2Story,3,6,1954,1991,979,632,544,391,3,1,0,7,2,390,12732,64,TA,Gd,TA,Normal,5,2010,255338
83,CollgCr,1Fam,1Story,10,5,2008,2010,989,459,489,0,1,2,0,5,2,398,6620,69,TA,Gd,Gd,Family,1,2009,632890
458,SawyerW,1Fam,1Story,7,4,1872,1872,2147,1640,1321,0,3,2,1,8,0,0,5872,79,TA,TA,Gd,Partial,4,2006,467946
971,Blueste,1Fam,2Story,8,7,1931,1955,1258,694,778,503,3,0,0,4,3,602,21325,91,Gd,TA,NA,Normal,10,2009,278606
677,StoneBr,1Fam,1Story,7,7,1922,1946,1255,413,521,0,2,1,0,5,2,371,6022,86,Gd,Gd,Ex,Normal,11,2007,755000
939,Timber,1Fam,1Story,6,9,1966,1992,1656,885,826,0,3,1,0,6,1,204,11536,77,TA,Gd,Gd,Normal,2,2006,652683
1051,Landmrk,1Fam,SLvl,8,6,1929,1934,1751,737,1171,0,4,2,1,8,3,755,15537,104,Gd,Gd,TA,Normal,3,2007,450950
437,NridgHt,1Fam,2Story,9,5,1954,1970,1600,1195,807,640,4,2,0,8,1,243,16249,65,Gd,Gd,Ex,Normal,8,2008,755000
645,Timber,1Fam,1Story,10,5,1996,2010,843,470,361,0,2,2,1,5,2,294,7519,94,Gd,Gd,Ex,Normal,3,2006,755000
781,Sawyer,1Fam,2Story,8,5,1883,1889,1031,318,689,412,3,2,0,8,1,279,10617,75,TA,Gd,TA,Normal,11,2008,320947
863,Mitchel,1Fam,1Story,7,6,1943,1974,1478,1137,766,0,3,2,1,8,3,677,11355,84,Ex,TA,Gd,Normal,11,2006,709773
1358,Gilbert,1Fam,1Story,6,7,1976,2010,2065,886,1241,0,3,2,1,6,2,523,6856,48,Gd,TA,Gd,Normal,3,2009,737196
405,CollgCr,Duplex,2Story,7,7,1991,2005,957,417,660,382,3,3,1,8,2,295,12791,76,Gd,TA,Gd,Normal,4,2006,541039
1271,Sawyer,1Fam,2Story,8,7,1893,1914,1299,583,652,519,3,2,0,7,1,141,17959,104,TA,TA,Ex,Normal,7,2007,468523
942,NAmes,1Fam,2Story,6,6,1964,1980,900,537,365,360,3,1,0,7,2,465,14002,59,Ex,Gd,Gd,Normal,10,2006,518881
945,Somerst,1Fam,1Story,4,7,1899,1920,1394,1066,832,0,4,2,0,9,3,589,10478,20,TA,TA,Gd,Normal,10,2009,395517
105,MeadowV,TwnhsE,1Story,6,8,2005,2010,1392,488,949,0,4,1,1,7,3,819,17090,78,Po,TA,Fa,Family,1,2008,252015
610,Blueste,1Fam,1Story,8,6,1996,2010,1965,1104,1021,0,3,2,0,6,0,0,8031,71,Gd,Gd,NA,Normal,9,2008,350056
1069,Blmngtn,1Fam,1Story,8,7,1880,1880,931,375,645,0,3,1,1,6,2,386,22976,77,Gd,Gd,TA,Family,8,2008,460588
994,NPkVill,1Fam,SLvl,8,8,1927,1962,1393,489,678,0,2,2,0,7,0,0,7076,72,TA,TA,TA,Normal,11,2008,392884
889,StoneBr,1Fam,1Story,9,8,1896,1914,1778,1191,854,0,3,3,0,8,3,701,6095,72,TA,Ex,TA,Normal,6,2007,755000
63,BrkSide,1Fam,2Story,6,5,1992,2010,1283,886,662,513,3,2,1,8,0,0,7613,67,TA,TA,Gd,Family,10,2009,366491
282,CollgCr,1Fam,2Story,8,5,1903,1931,1668,880,1029,667,3,2,0,8,2,444,6819,49,TA,Gd,TA,Normal,10,2007,499421
965,Crawfor,1Fam,1.5Fin,10,6,1942,1946,1276,824,657,0,4,2,1,7,1,254,5073,50,Gd,TA,TA,Normal,7,2007,655791
239,SWISU,2fmCon,1.5Fin,7,6,1996,2007,952,539,647,0,2,2,0,6,0,0,11375,32,Gd,TA,TA,Normal,11,2007,360735
224,Blmngtn,TwnhsE,2Story,7,6,1998,2010,909,756,576,363,5,2,1,9,2,322,5169,59,TA,TA,Gd,Normal,7,2007,501490
146,NoRidge,1Fam,1Story,7,2,1906,1930,1431,1285,627,0,4,1,1,6,2,541,14417,24,TA,Gd,Gd,Normal,4,2009,685544
1363,SWISU,1Fam,1Story,9,6,1991,1996,1609,1219,681,0,5,1,0,9,2,418,6802,58,TA,Gd,Gd,Normal,5,2009,664104
374,Blueste,1Fam,2Story,7,6,1920,1924,1629,514,788,651,3,2,1,8,1,174,8354,62,TA,TA,Gd,Partial,11,2010,392824
119,MeadowV,1Fam,1Story,6,7,1928,1941,1761,1547,781,0,3,1,1,5,2,410,10532,62,TA,Gd,Ex,Normal,11,2006,435283
1097,Somerst,1Fam,1.5Fin,7,6,1918,1952,858,314,353,0,4,2,0,9,2,400,6678,49,Gd,Gd,TA,Normal,11,2007,448594
251,Crawfor,1Fam,2Story,5,6,1880,1904,1246,674,510,498,4,2,0,7,2,496,7646,36,TA,Gd,Fa,Normal,10,2006,288382
1407,BrkSide,1Fam,1Story,6,6,1894,1932,1531,843,618,0,4,2,1,7,1,190,7156,82,TA,TA,Gd,Partial,4,2006,319569
10,Sawyer,1Fam,1Story,4,6,1908,1942,1892,1604,1274,0,3,1,1,5,2,493,6794,69,Ex,Gd,Gd,Normal,5,2008,441479
450,StoneBr,1Fam,2Story,7,6,1894,1898,841,309,416,336,4,1,0,6,2,500,4328,49,Gd,TA,Fa,Normal,7,2006,474418
709,ClearCr,1Fam,2Story,8,5,1915,1949,1301,587,769,520,3,1,0,7,0,0,4707,88,Fa,Gd,TA,Normal,3,2010,355640
256,NAmes,Duplex,1Story,10,7,1941,1959,1467,529,863,0,3,2,0,8,0,0,5582,75,TA,Gd,TA,Normal,7,2006,544263
594,CollgCr,Twnhs,1.5Fin,8,6,1982,2010,1143,399,762,0,3,2,0,8,4,653,8596,50,TA,TA,TA,Normal,6,2006,525224
390,Edwards,1Fam,1Story,7,6,1940,1961,1332,1032,545,0,4,2,1,7,3,589,16443,97,Gd,Gd,Gd,Normal,12,2009,456649
1203,NoRidge,1Fam,2Story,9,6,1916,1932,1014,648,615,405,2,1,0,5,3,640,7838,92,Ex,Gd,Gd,Normal,12,2009,755000
1169,NoRidge,1Fam,1.5Fin,6,5,1942,1968,1322,565,539,0,3,1,0,5,2,424,9094,66,TA,Gd,Ex,Normal,1,2007,628688
558,NoRidge,TwnhsE,2Story,8,6,1927,1947,1280,587,895,512,3,3,1,7,1,209,13789,41,Ex,Gd,TA,Normal,12,2007,755000
1299,SWISU,1Fam,2Story,8,6,1877,1879,992,368,429,396,3,2,0,7,2,647,9273,72,Gd,TA,TA,Normal,11,2009,332785
1425,BrDale,1Fam,2Story,7,7,1886,1921,1578,1129,936,631,4,3,0,9,1,211,8222,66,Ex,TA,Gd,Normal,1,2009,449945
461,Timber,1Fam,1Story,10,7,1983,1988,1609,1347,959,0,3,2,1,8,0,0,7727,52,TA,TA,TA,Normal,2,2007,755000
724,OldTown,1Fam,1Story,7,6,1977,2001,1647,1348,709,0,2,3,0,7,2,311,11758,75,Ex,TA,Ex,Normal,8,2010,704411
1347,CollgCr,1Fam,2Story,6,6,1978,1991,1422,914,995,568,3,1,0,7,1,221,12571,96,Gd,Po,Gd,Normal,8,2008,532745
145,Crawfor,1Fam,2Story,9,5,2000,2010,1664,1171,1138,665,5,3,0,9,2,555,7260,55,TA,TA,Gd,Normal,2,2009,755000
502,Mitchel,1Fam,2Story,7,6,1886,1906,553,237,309,221,3,2,1,8,2,495,17217,47,Gd,Ex,Gd,Normal,1,2009,386679
1071,Crawfor,1Fam,1Story,6,6,1890,1892,1183,377,635,0,3,1,0,6,1,299,5747,69,TA,TA,TA,Partial,7,2006,333334
740,Blmngtn,1Fam,SFoyer,6,6,1873,1894,1031,765,539,0,3,1,0,5,2,599,8839,71,Gd,TA,NA,Normal,2,2008,217625
1350,NridgHt,1Fam,SFoyer,9,6,1892,1896,1351,1063,885,0,3,2,0,7,2,410,9323,23,Gd,Gd,TA,Normal,6,2008,755000
732,BrkSide,TwnhsE,1Story,9,1,1884,1923,1518,866,938,0,2,2,0,5,2,463,11412,62,Ex,Ex,TA,Normal,1,2006,455031
540,Timber,1Fam,2Story,7,8,1899,1932,1256,416,609,502,3,1,0,6,0,0,11353,100,TA,TA,NA,Normal,5,2008,247997
178,Gilbert,1Fam,1Story,8,6,1948,1966,2408,1859,1645,0,3,2,0,8,2,497,19370,77,Gd,TA,Gd,Partial,11,2006,755000
1409,NPkVill,1Fam,1Story,10,5,1881,1888,1723,676,849,0,3,2,1,6,2,410,15215,58,TA,TA,TA,Normal,3,2009,476511
698,NPkVill,1Fam,1.5Fin,6,8,1982,2010,1280,1081,860,0,3,2,0,6,2,433,7420,86,TA,TA,TA,Normal,8,2007,467387
1403,NoRidge,2fmCon,2Story,8,5,1936,1943,1528,1104,712,611,3,2,1,7,2,330,10864,99,TA,TA,TA,Partial,8,2009,732995
1023,IDOTRR,Twnhs,1Story,10,8,1940,1961,1349,988,689,0,2,2,2,6,2,340,17322,36,TA,Gd,TA,Normal,9,2008,476276
1117,StoneBr,2fmCon,SLvl,8,6,1923,1934,670,531,332,0,3,3,1,8,2,342,9764,116,Ex,TA,TA,Normal,3,2010,734169
1430,Landmrk,TwnhsE,2Story,7,6,1986,2002,1261,1046,683,504,3,1,1,5,2,424,4884,34,Gd,TA,Gd,Normal,2,2009,541203
1454,NAmes,2fmCon,1Story,7,6,1969,1978,567,176,342,0,3,2,1,6,0,0,4924,73,TA,Gd,Gd,Normal,7,2010,334099
8,Landmrk,1Fam,SLvl,4,7,1928,1937,1950,1215,865,0,2,1,1,5,2,367,11463,64,Ex,Ex,Gd,Partial,9,2006,461043
821,Edwards,1Fam,1.5Fin,7,6,1946,1982,1476,1043,727,0,3,2,0,7,2,535,10610,20,Ex,Gd,TA,Normal,6,2006,505903
668,Veenker,1Fam,2Story,7,8,1967,1997,1466,1289,681,586,3,1,1,7,2,481,7647,22,Gd,Gd,Gd,Normal,4,2009,755000
1390,NWAmes,1Fam,2Story,9,6,1976,1994,811,421,337,324,2,2,0,6,3,862,9916,87,Gd,TA,Fa,Normal,11,2008,507980
358,NPkVill,1Fam,1Story,7,7,1917,1950,1301,1114,702,0,3,1,0,6,2,441,9090,89,Gd,TA,Gd,Normal,8,2010,545475
784,CollgCr,Duplex,1.5Fin,7,6,1897,1933,2207,1159,1128,0,3,2,1,8,2,410,2945,47,TA,TA,Gd,Normal,6,2010,506360
986,SawyerW,1Fam,1Story,10,7,1981,2010,1112,810,589,0,4,2,0,9,1,211,10551,28,Fa,TA,TA,Family,9,2008,535687
330,ClearCr,1Fam,2Story,8,5,1909,1934,1926,1239,988,770,2,2,0,6,3,858,7664,96,Gd,Gd,Gd,Partial,1,2008,755000
1445,Landmrk,1Fam,1Story,6,5,2009,2010,1674,1483,727,0,3,2,1,8,2,481,14746,43,Ex,TA,Gd,Normal,8,2008,652292
1118,Landmrk,1Fam,2Story,9,6,1997,2010,639,416,365,255,4,2,1,9,1,247,10768,60,TA,Gd,TA,Normal,4,2009,319712
1088,Veenker,1Fam,1Story,9,6,1925,1952,1685,535,748,0,3,2,1,6,2,441,24393,105,TA,TA,Gd,Normal,4,2008,709645
259,NAmes,Duplex,1.5Fin,8,5,1960,1980,2730,2001,1735,0,3,2,1,7,2,536,13729,46,Ex,TA,Gd,Normal,7,2007,755000
1145,ClearCr,1Fam,1.5Fin,7,7,2005,2010,1845,976,891,0,2,2,0,5,1,257,12826,71,TA,TA,Gd,Normal,1,2007,730124
373,StoneBr,1Fam,1Story,8,6,1971,1992,1547,1083,718,0,4,2,1,9,2,423,8513,58,TA,Gd,Ex,Normal,12,2007,755000
1076,NWAmes,TwnhsE,1Story,6,5,1932,1948,2278,1130,1503,0,3,1,1,6,1,221,10145,93,Gd,Gd,NA,Normal,7,2010,324932
883,NoRidge,1Fam,1.5Fin,8,7,1988,2010,1690,703,689,0,3,1,1,6,2,443,7650,71,Gd,TA,TA,Normal,9,2007,755000
143,SawyerW,1Fam,2Story,9,8,1894,1896,1943,1467,1264,777,3,2,0,6,1,230,14714,78,TA,Gd,TA,Normal,10,2008,534503
526,SawyerW,1Fam,2Story,6,6,1931,1970,1934,1519,902,773,4,2,1,7,2,514,6607,80,Gd,TA,TA,Normal,7,2009,576694
1108,OldTown,1Fam,1Story,8,5,1938,1973,1870,1380,978,0,2,3,0,7,2,481,11466,75,TA,TA,Gd,Normal,10,2009,515267
1336,SWISU,1Fam,2Story,7,6,1955,1992,1139,554,513,455,3,2,0,8,2,539,3710,63,Gd,TA,TA,Partial,8,2009,407385
1092,SWISU,1Fam,1Story,7,4,1974,1975,1897,1189,961,0,4,2,0,8,2,484,8744,43,Gd,TA,Gd,Normal,10,2009,552243
1388,Timber,1Fam,2Story,4,5,1905,1942,1000,625,499,400,3,1,1,6,2,526,10370,40,TA,Gd,TA,Partial,12,2007,323934
441,StoneBr,1Fam,2Story,6,7,1880,1916,1798,1338,1202,719,2,1,0,4,2,389,11479,71,Fa,Gd,TA,Normal,1,2008,459862
532,BrDale,1Fam,2Story,8,6,1872,1905,1759,1396,801,703,3,1,1,6,1,165,21165,121,TA,Gd,TA,Normal,12,2007,309583
1170,Crawfor,1Fam,1Story,5,5,1936,1939,1754,832,774,0,3,2,0,6,2,407,9698,73,Gd,Fa,Gd,Normal,9,2010,539931
227,BrDale,Twnhs,1.5Fin,9,6,1933,1938,1938,720,919,0,3,2,0,7,2,512,18821,92,TA,TA,Gd,Normal,7,2007,484952
1001,Veenker,Duplex,SFoyer,6,8,1883,1892,1086,939,740,0,3,2,0,8,0,0,11151,67,Fa,TA,Fa,Normal,7,2008,269334
229,MeadowV,1Fam,2Story,10,4,1913,1952,2441,741,1016,976,3,2,1,6,2,421,9442,93,Gd,Gd,Gd,Normal,5,2007,653442
1247,Timber,1Fam,1Story,7,6,2006,2010,1997,1004,822,0,2,2,0,5,1,200,10542,46,Gd,TA,Gd,Normal,3,2010,755000
1320,NridgHt,1Fam,1Story,7,6,1933,1933,1487,561,749,0,3,2,1,8,2,505,11884,69,Gd,TA,Gd,Partial,10,2008,755000
213,SWISU,TwnhsE,SFoyer,7,6,1992,2010,1424,941,813,0,4,2,0,8,3,651,9721,87,TA,Gd,TA,Normal,3,2007,489114
80,Timber,1Fam,1.5Fin,8,6,1952,1964,752,540,390,0,3,2,1,8,2,427,5433,55,Gd,Ex,TA,Normal,10,2007,535151
149,NridgHt,1Fam,1Story,8,6,1872,1901,1812,845,830,0,3,1,0,7,1,196,8418,83,TA,Fa,Gd,Normal,12,2007,710895
815,Landmrk,2fmCon,1Story,6,5,1878,1910,1543,765,645,0,2,3,0,6,2,409,21682,66,Gd,Gd,TA,Normal,4,2008,314139
1068,StoneBr,2fmCon,1Story,8,7,1968,1981,2040,1362,1184,0,2,1,1,5,2,438,6590,103,TA,TA,TA,Normal,12,2008,755000
870,IDOTRR,1Fam,SLvl,7,8,1921,1929,1479,1239,963,0,3,1,1,7,2,474,7311,80,Gd,Ex,Gd,Normal,6,2009,490084
672,MeadowV,1Fam,1Story,8,7,1973,1981,1129,384,596,0,3,2,1,7,2,495,19457,37,TA,Gd,Gd,Normal,2,2007,408367
1125,Blueste,1Fam,1Story,7,6,1954,1955,1045,698,680,0,3,2,1,8,2,449,25951,46,Gd,Po,Gd,Abnorml,5,2009,483958
556,Gilbert,1Fam,1.5Fin,7,5,1986,2009,1661,1271,1035,0,3,2,1,6,1,212,16896,91,TA,Gd,Fa,Partial,6,2009,466299
865,Gilbert,TwnhsE,1.5Fin,8,6,2009,2010,1738,1431,716,0,5,2,0,8,2,556,8422,104,TA,Ex,TA,Normal,6,2007,690321
134,CollgCr,1Fam,1Story,8,7,1939,1941,1971,1465,1162,0,3,1,2,5,2,452,17185,84,Gd,TA,TA,Normal,2,2009,708548
1080,IDOTRR,1Fam,1Story,10,6,1891,1900,867,616,466,0,4,2,1,9,1,212,2308,89,TA,Gd,TA,Normal,8,2007,276510
824,Gilbert,1Fam,1Story,8,7,1937,1938,1331,743,779,0,3,1,1,6,3,690,10686,82,TA,TA,Gd,Normal,4,2009,653380
409,MeadowV,1Fam,1Story,7,7,1948,1967,2101,892,1469,0,3,2,1,8,2,382,10498,75,TA,TA,TA,Normal,4,2008,422264
983,StoneBr,1Fam,SFoyer,8,9,1889,1925,1382,558,770,0,3,2,2,6,2,511,14988,64,Gd,Ex,Gd,Normal,10,2009,755000
508,BrkSide,1Fam,2Story,8,9,1903,1910,1857,1006,821,742,3,2,0,6,1,211,8054,63,TA,TA,TA,Normal,7,2009,420907
1151,Sawyer,TwnhsE,1Story,8,8,1887,1888,1721,1306,1059,0,3,0,1,6,2,377,6530,61,TA,Gd,Fa,Normal,9,2010,322697
505,Blueste,1Fam,1.5Fin,5,6,1914,1949,2303,1772,1180,0,4,2,0,7,1,165,12329,62,TA,TA,TA,Normal,8,2008,358497
987,Blueste,1Fam,2Story,8,5,1872,1885,1556,996,811,622,2,2,0,7,3,648,9372,52,TA,TA,Fa,Normal,1,2006,325009
348,NridgHt,1Fam,2Story,9,6,1904,1941,1731,1446,706,692,3,1,0,7,3,577,14003,37,TA,Ex,Gd,Normal,4,2010,755000
387,Crawfor,1Fam,1Story,9,5,1912,1948,1165,487,711,0,3,2,1,7,2,350,14586,104,TA,TA,TA,Normal,7,2009,463259
1,Blmngtn,1Fam,1Story,4,6,1981,1994,1771,1341,963,0,3,2,0,7,2,417,6911,87,TA,TA,Ex,Normal,7,2009,567013
361,Gilbert,1Fam,1Story,8,7,1894,1933,1789,1475,923,0,4,1,1,8,2,570,8484,160,Ex,Gd,TA,Abnorml,1,2010,695524
829,OldTown,1Fam,1Story,9,5,1969,1972,1082,573,740,0,3,3,0,8,2,575,6073,70,TA,TA,Ex,Normal,12,2010,566360
1380,NPkVill,1Fam,2Story,7,8,1953,1959,1986,952,940,794,3,2,1,7,2,352,10888,46,Gd,TA,Gd,Normal,4,2007,604882
476,BrDale,1Fam,SLvl,6,8,1941,1944,1125,477,459,0,4,1,0,7,2,550,8059,60,Gd,Gd,Fa,Normal,7,2007,268834
1248,NoRidge,1Fam,1Story,7,6,1959,1993,872,364,565,0,3,2,1,7,2,386,7284,82,Gd,TA,TA,Abnorml,10,2010,650328
58,Somerst,TwnhsE,1Story,8,6,1984,2010,1764,546,1055,0,2,2,1,5,2,438,44293,83,Gd,TA,TA,Normal,12,2010,755000
638,ClearCr,1Fam,1Story,7,5,1983,1991,1374,745,787,0,4,2,1,8,1,199,6381,56,Gd,Gd,Ex,Family,8,2006,709299
1274,NridgHt,2fmCon,2Story,7,5,1900,1932,2174,667,1469,869,2,2,1,7,2,199,10785,72,TA,TA,TA,Normal,7,2008,590314
1027,Landmrk,1Fam,2Story,10,6,1952,1989,2042,885,1360,816,3,1,1,6,2,526,15813,86,Gd,Ex,TA,Abnorml,6,2008,620696
910,Blmngtn,1Fam,1Story,8,6,1933,1959,1611,1133,930,0,2,3,0,8,4,604,8109,93,TA,Po,TA,Normal,11,2010,625561
173,Mitchel,1Fam,1Story,6,9,1949,1988,1696,641,1044,0,4,2,0,8,3,680,9290,65,Gd,TA,Ex,Normal,9,2007,701712
451,Edwards,1Fam,1Story,8,5,1898,1920,1447,808,788,0,2,0,1,3,2,580,17234,93,Ex,TA,TA,Normal,10,2009,416836
126,NWAmes,1Fam,2Story,6,8,1923,1957,1098,582,681,439,4,2,1,8,2,424,15863,20,TA,TA,Gd,Normal,9,2009,414876
935,Veenker,TwnhsE,2Story,7,6,1912,1935,1895,1175,1118,758,3,2,0,8,3,660,15226,101,TA,Ex,TA,Normal,10,2010,599988
531,BrkSide,1Fam,1Story,9,6,1892,1900,1244,699,639,0,4,2,2,8,3,738,3874,97,Gd,Gd,Gd,Normal,4,2006,513788
858,SawyerW,1Fam,2Story,8,6,1996,2010,1280,671,857,512,2,2,0,7,2,514,7046,48,Gd,Gd,Po,Normal,10,2010,449234
714,Gilbert,TwnhsE,1Story,5,1,1986,1989,1946,1531,861,0,3,0,0,6,2,347,17687,41,Gd,TA,TA,Normal,1,2006,466069
91,Timber,2fmCon,2Story,9,4,1902,1909,1448,1298,796,579,3,1,1,5,2,404,14428,62,TA,Gd,Ex,Normal,1,2010,691966
1413,Crawfor,TwnhsE,1Story,10,5,1976,2006,1734,1324,961,0,3,2,1,6,2,515,25231,38,TA,TA,TA,Normal,11,2009,755000
182,StoneBr,TwnhsE,2Story,6,7,1900,1930,1427,1061,850,570,2,1,0,5,2,429,15749,75,TA,Fa,Gd,Normal,9,2009,619086
876,Veenker,1Fam,2Story,7,6,1939,1939,1864,822,1114,745,1,2,0,6,2,568,4580,80,TA,TA,TA,Normal,3,2007,520813
1152,BrkSide,1Fam,2Story,5,5,1987,1987,1346,531,629,538,4,3,1,8,1,251,12264,43,TA,TA,TA,Normal,2,2010,282314
787,NPkVill,1Fam,2Story,6,7,1933,1949,2184,1002,978,873,3,2,2,8,2,498,13202,80,TA,Gd,TA,Normal,5,2007,481091
415,SWISU,1Fam,1.5Fin,7,6,1901,1908,1498,954,626,0,4,1,2,8,3,578,12660,33,TA,Ex,Gd,Normal,7,2007,420955
252,Gilbert,1Fam,1Story,7,7,1896,1897,1423,1244,951,0,3,2,1,7,1,229,9001,32,TA,TA,Fa,Normal,11,2010,400423
70,BrDale,1Fam,1.5Fin,8,5,1937,1948,2242,753,1480,0,3,2,1,8,2,402,3619,100,TA,Gd,TA,Normal,5,2006,348689
804,NPkVill,1Fam,1Story,10,8,2007,2010,1924,676,962,0,3,1,1,6,0,0,5312,56,Ex,TA,Gd,Family,2,2009,755000
132,Somerst,Duplex,1Story,7,5,1935,1937,893,318,448,0,3,2,0,7,2,433,7561,66,Ex,Gd,Gd,Normal,11,2007,557342
301,NridgHt,1Fam,2Story,6,6,1880,1917,1691,1363,780,676,4,1,0,7,2,498,31529,85,Ex,TA,TA,Abnorml,9,2007,755000
979,SawyerW,1Fam,2Story,9,7,2005,2010,630,401,356,252,4,1,1,7,2,527,8401,65,Gd,Ex,Gd,Partial,9,2008,592059
327,NAmes,1Fam,2Story,8,6,1996,2003,917,640,475,366,3,2,0,6,2,345,10404,37,Ex,TA,TA,Normal,8,2009,566702
1427,NoRidge,1Fam,2Story,7,5,1931,1938,1681,863,1136,672,5,2,0,10,2,293,9266,105,TA,Gd,TA,Normal,3,2007,708026
1084,Landmrk,1Fam,1Story,7,6,1940,1952,1704,1261,996,0,5,1,1,7,2,401,15368,82,TA,TA,Gd,Normal,2,2007,440007
500,BrDale,1Fam,1Story,9,5,1987,1989,1617,555,1127,0,3,2,1,8,2,415,5207,78,TA,TA,Fa,Normal,9,2008,370928
969,NAmes,1Fam,2Story,7,6,1881,1893,1459,932,647,583,3,2,0,8,2,479,12040,97,Ex,Gd,Gd,AdjLand,2,2007,549819
